939172681|AA|CCRN|Critical Care Registered Nurse|1|4|7|30|335:4
1113617566|MMI|20.15|nursing therapy|C0028678|[topp]|["nursing"-tx-10-"nursing"-noun-0,"nursing"-tx-1-"nursing"-verb-0]|TX|913/7;85/7|x.x.x
1113617566|MMI|17.80|Reading (activity)|C0034754|[dora]|["Read"-tx-5-"read"-verb-0]|TX|613/4|L01.143.506.423.557
1113617566|MMI|14.73|Source|C0449416|[fndg]|["sources"-tx-13-"sources"-noun-0,"sources"-tx-11-"sources"-noun-0,"sources"-tx-10-"Sources"-noun-1]|TX|1364/7;[1100/7],[1204/7];1024/7|
1113617566|MMI|12.94|Secure - resin cement|C0659450|[bodm]|["secure"-tx-13-"secure"-adj-0]|TX|1381/6|x.x.x.x
1113617566|MMI|12.88|Nurses|C0028661|[prog]|["Nurses"-tx-10-"nurses"-noun-0]|TX|971/6|M01.526.485.650;N02.360.650
1113617566|MMI|12.88|Learning|C0023185|[menp]|["Learning"-tx-2-"learning"-adj-0]|TX|258/8|F02.463.425;F02.784.629.529
1113617566|MMI|11.49|Printing|C0033161|[ocac]|["print"-tx-12-"print"-noun-0]|TX|1268/5|L01.737.787
1113617566|MMI|10.98|Vault|C1550319|[bpoc]|["Vault"-tx-14-"Vault"-noun-0,"Vault"-tx-13-"Vault"-noun-0,"Vault"-tx-11-"Vault"-noun-0]|TX|1454/5;1391/5;1215/5|
1113617566|MMI|9.94|Occupations|C0028811|[ocdi]|["Job"-tx-1-"job"-adj-0]|TX|157/3|N01.824.547
1113617566|MMI|8.00|Condition:Find:Pt:^Patient:Nom|C3864998|[clna]|["Condition"-tx-15-"conditions"-noun-0]|TX|[1556/10],[1597/10]|
1113617566|MMI|6.83|Patients|C0030705|[podg]|["Patients"-tx-2-"patients"-noun-0]|TX|293/8|M01.643
1113617566|MMI|5.18|Academia (organization)|C1510747|[orgt]|["Academic"-tx-11-"academic"-adj-0]|TX|1183/8|
1113617566|MMI|5.18|Lupus erythematosus tumidus|C0406636|[dsyn]|["LET"-tx-1-"lets"-verb-0]|TX|71/4|
1113617566|MMI|5.18|Provide (product)|C0359589|[food]|["provides"-tx-11-"provides"-verb-0]|TX|1038/8|
1113617566|MMI|5.18|Reading (datum presentation)|C1705179|[fndg]|["read"-tx-5-"read"-verb-0]|TX|613/4|
1113617566|MMI|5.18|Ventricular Premature Complex by ECG Finding|C3714652|[fndg]|["VE"-tx-13-"ve"-noun-0]|TX|1343/2|
1113617566|MMI|3.78|answer questions|C0508431|[topp]|["answer questions"-tx-5-"answer questions"-noun-0]|TX|635/6,649/9|
1113617566|MMI|3.68|Profile (lab procedure)|C1979963|[lbpr]|["Profile"-tx-14-"profile"-noun-0]|TX|1489/7|
1113617566|MMI|3.68|Provider|C1138603|[prog]|["Provider"-tx-10-"Provider"-noun-0]|TX|986/8|
1113617566|MMI|3.68|{Provider}|C1441436|[hlca]|["{Provider}"-tx-10-"Provider"-noun-0]|TX|986/8|
1113617566|MMI|3.55|Board (committee)|C1948070|[orgt]|["Board"-tx-10-"boards"-noun-0]|TX|903/6|
1113617566|MMI|3.55|Boards (medical device)|C0972401|[medd]|["boards"-tx-10-"boards"-noun-0]|TX|903/6|
1113617566|MMI|3.55|Feeling content|C0423896|[menp]|["Content"-tx-11-"content"-noun-0]|TX|1047/7|
1113617566|MMI|3.50|Medical service|C0199168|[hlca]|["Medical"-tx-11-"medical"-adj-0]|TX|1092/7|
1113617566|MMI|3.48|Secure feeling|C3146231|[menp]|["Secure"-tx-13-"secure"-adj-0]|TX|1381/6|
1359280978|AA|VP|Virtual Patient|1|2|3|15|18:2
1359280978|MMI|16.30|Fasting|C0015663|[fndg]|["Fast"-tx-1-"fast"-adv-0]|TX|100/4|F01.145.407.400;G07.203.650.240.587;G07.203.650.353.400
1359280978|MMI|11.49|Health Personnel|C0018724|[prog]|["Providers, Healthcare"-tx-1-"health care providers"-noun-0]|TX|214/21|M01.526.485;N02.360
1359280978|MMI|9.87|patient care|C0017313|[hlca]|["Patient Care"-tx-1-"care patients"-noun-0]|TX|322/4,336/8|E02.760;N02.421.585
1359280978|MMI|9.85|Institutes|C0021622|[orgt]|["institute"-tx-1-"Institute"-noun-0]|TX|173/9|N03.540.052
1359280978|MMI|9.78|Educational Status|C0013658|[fndg]|["Education, NOS"-tx-1-"Education"-noun-0]|TX|59/9|N01.824.196
1359280978|MMI|6.83|Patients|C0030705|[podg]|["*^patient"-tx-1-"Patient"-noun-0]|TX|9/7|M01.643
1359280978|MMI|5.18|Advance -- medical device|C0725066|[medd]|["Advance"-tx-1-"advance"-verb-0]|TX|239/7|
1359280978|MMI|5.18|Electrical Current|C1705970|[npop]|["Current"-tx-1-"current"-noun-0]|TX|295/7|
1359280978|MMI|3.68|Abortion consent:Finding:Point in time:^Patient:Document|C2360836|[clna]|["Patient"-tx-1-"Patient"-noun-0]|TX|9/7|
1359280978|MMI|3.68|Fasting Status Indicator|C2985769|[fndg]|["FAST"-tx-1-"fast"-adv-0]|TX|100/4|
1359280978|MMI|3.68|Hysterectomy consent:Finding:Point in time:^Patient:Document|C2360838|[clna]|["Patient"-tx-1-"Patient"-noun-0]|TX|9/7|
1359280978|MMI|3.68|Sterilization consent:Finding:Point in time:^Patient:Document|C2360840|[clna]|["Patient"-tx-1-"Patient"-noun-0]|TX|9/7|
1359280978|MMI|3.68|virtual patient encounter|C1553497|[hlca]|["virtual"-tx-1-"Virtual"-noun-0]|TX|1/7|
1359280978|MMI|3.63|Initiative|C0424093|[menp]|["Initiative"-tx-1-"Initiative"-noun-0]|TX|69/10|
1359280978|MMI|3.56|Patient care - patient profile query reason|C3853617|[hlca]|["patient care"-tx-1-"care patients"-noun-0]|TX|322/4,336/8|
1359280978|MMI|3.56|hiv-infection/aids|C0497169|[dsyn]|["HIV/AIDS"-tx-1-"AIDS HIV"-noun-0]|TX|168/4,183/3|
1359280978|MMI|3.48|Neuropsychologist - Clinical|C1553058|[prog]|["Clinical"-tx-1-"Clinical"-adj-0]|TX|50/8|
1359280978|MMI|3.48|Psychologist - Clinical|C0237412|[prog]|["Clinical"-tx-1-"Clinical"-adj-0]|TX|50/8|
1359280978|MMI|3.48|Social Worker - Clinical|C0497591|[prog]|["Clinical"-tx-1-"Clinical"-adj-0]|TX|50/8|
1359280978|MMI|3.43|Decision|C0679006|[menp]|["Decision"-tx-1-"decision"-noun-0]|TX|130/8|
1207573812|MMI|180.00|Exercise|C0015259|[dora]|["Exercises"-tx-11-"exercises"-noun-0,"Exercise"-tx-9-"EXERCISE"-noun-0,"Exercises"-tx-5-"exercises"-noun-0,"Exercises"-tx-3-"exercises"-noun-0,"Exercise"-tx-2-"exercised"-verb-0,"Exercise"-tx-1-"exercise"-noun-0,"Exercise"-tx-1-"exercise"-verb-0]|TX|[2045/9],[2070/9];1836/8;1452/9;1168/9;1072/9;[448/8],[857/8];[448/8],[857/8]|G11.427.590.530.698.277;I03.350
1207573812|MMI|68.26|Term Birth|C0233324|[orgf]|["Term"-tx-25-"Terms"-noun-0,"Term"-tx-25-"terms"-noun-0,"Term"-tx-19-"TERMS"-noun-0]|TX|3836/5;3871/5;3047/5|G08.686.785.760.769.490.500
1207573812|MMI|41.24|Physical therapy exercises|C0452240|[topp]|["Exercises"-tx-11-"exercises"-noun-0,"Exercises"-tx-5-"exercises"-noun-0,"Exercises"-tx-3-"exercises"-noun-0]|TX|[2045/9],[2070/9];1452/9;1168/9|E02.779.483;E02.831.387
1207573812|MMI|38.66|Sweating|C0038990|[fndg]|["SWEATING"-tx-6-"sweating"-noun-0,"sweat"-tx-1-"sweat"-noun-0]|TX|1565/8;893/5|G07.110.232.693;G07.700.345.421.693;G13.750.829.855;G16.100.057.500.535.693
1207573812|MMI|28.71|Tidal Volume|C0040210|[lbtr]|["TV"-tx-1-"TV"-noun-0]|TX|412/2|E01.370.386.700.485.750.900.350.750;G09.772.850.970.500.700
1207573812|MMI|27.12|Fitness|C1456706|[dora]|["Fitness"-tx-19-"fitness"-noun-0,"Fitness"-tx-17-"fitness"-noun-0,"Fitness"-tx-5-"fitness"-noun-0,"Fitness"-tx-1-"fitness"-noun-0]|TX|3005/7;[2749/7],[2833/7];1486/7;[572/7],[769/7],[973/7]|
1207573812|MMI|26.48|Unemployment|C0041674|[fndg]|["work out"-tx-1-"workout"-noun-0]|TX|[54/7],[736/7]|N01.824.245.850
1207573812|MMI|22.43|Body Weight|C0005910|[orga]|["Body Weight"-tx-11-"Bodyweight"-noun-0]|TX|2059/10|C23.888.144;E01.370.600.115.100.160.120;E05.041.124.160.750;G07.100.100.160.120;G07.700.320.249.314.120
1207573812|MMI|20.95|Vision|C0042789|[orgf]|["see"-tx-12-"see"-verb-0]|TX|2345/3|F02.830.816.964;G02.111.087.800.480.900;G02.149.115.800.480.900;G04.299.880.480.900;G11.561.600.810.964;G14.640.816
1207573812|MMI|16.59|Fasting|C0015663|[fndg]|["Fast"-tx-2-"faster"-adj-0]|TX|1047/6|F01.145.407.400;G07.203.650.240.587;G07.203.650.353.400
1207573812|MMI|16.11|Muscle Cramp|C0026821|[sosy]|["Cramps"-tx-11-"cramped"-adj-0]|TX|2246/7|C05.651.475;C10.597.613.500;C23.888.592.608.500
1207573812|MMI|15.38|Experimental Result|C2825142|[fndg]|["Result"-tx-15-"results"-noun-1,"Result"-tx-12-"results"-noun-0,"Result"-tx-11-"results"-noun-0,"Result"-tx-6-"results"-noun-0]|TX|2548/7;2349/7;2146/7;1590/7|
1207573812|MMI|14.96|Exercise Pain Management|C1522704|[topp]|["Exercise"-tx-9-"EXERCISE"-noun-0,"Exercise"-tx-2-"exercised"-verb-0,"Exercise"-tx-1-"exercise"-noun-0,"Exercise"-tx-1-"exercise"-verb-0]|TX|1836/8;1072/9;[448/8],[857/8];[448/8],[857/8]|
1207573812|MMI|14.64|Leg|C1140621|[blor]|["Legs"-tx-10-"LEGS"-noun-0]|TX|1993/4|A01.378.610.500
1207573812|MMI|12.94|Memory|C0025260|[menp]|["Memory"-tx-4-"MEMORY"-noun-1]|TX|1262/6|F02.463.425.540
1207573812|MMI|12.88|Coffee|C0009237|[food]|["Coffee"-tx-19-"coffee"-noun-0]|TX|2941/6|D20.215.784.249;G07.203.100.325;J02.200.325
1207573812|MMI|11.58|Account number:Identifier:Point in time:^Patient:Nominal|C2741673|[clna]|["Account #"-tx-23-"account"-noun-0,"Account #"-tx-23-"account"-verb-0,"Account #"-tx-19-"account"-verb-0]|TX|[3595/7],[3613/7];[3595/7],[3613/7];3337/7|
1207573812|MMI|10.86|Charge (electrical)|C1706211|[orga]|["Charged"-tx-23-"charged"-verb-0,"Charge"-tx-19-"charge"-verb-0]|TX|[3572/7],[3629/7];3290/6|
1207573812|MMI|10.71|Auto|C1441488|[lbpr]|["Auto"-tx-24-"Auto"-noun-0,"Auto"-tx-20-"auto"-noun-0,"Auto"-tx-19-"auto"-noun-0]|TX|3693/4;3388/4;3236/4|
1207573812|MMI|10.42|Heparin-induced thrombocytopenia|C0272285|[dsyn]|["HIT"-tx-1-"hit"-verb-0]|TX|[941/3],[964/3]|
1207573812|MMI|10.42|Wanted|C1444647|[fndg]|["Wanted"-tx-15-"wanted"-verb-1,"Wanted"-tx-6-"wanted"-verb-0]|TX|2572/6;1611/6|
1207573812|MMI|9.78|Back|C0004600|[blor]|["BACK"-tx-10-"BACK"-adj-0]|TX|2002/4|A01.923.176
1207573812|MMI|9.77|Sweat|C0038984|[bdsu]|["SWEAT"-tx-1-"sweat"-noun-0]|TX|893/5|A12.200.849
1207573812|MMI|7.30|Worried|C0233481|[fndg]|["Worry"-tx-7-"worry"-noun-0,"Worry"-tx-2-"worry"-noun-0]|TX|1664/5;1107/5|
1207573812|MMI|7.05|Services|C0557854|[ocac]|["Service"-tx-25-"Service"-noun-0,"Service"-tx-7-"service"-noun-0]|TX|3845/7;1712/7|
1207573812|MMI|6.99|Nitric Oxide Measurement|C3810607|[lbpr]|["NO"-tx-4-"NO"-noun-0]|TX|[1241/2],[1259/2]|
1207573812|MMI|6.83|Technology|C0039421|[ocdi]|["Technology"-tx-5-"technology"-noun-0]|TX|1386/10|J01.897
1207573812|MMI|6.66|History|C0019664|[ocdi]|["History"-tx-14-"HISTORY"-noun-0]|TX|2397/7|K01.400
1207573812|MMI|5.18|Automatically|C3842331|[fndg]|["Automatically"-tx-20-"automatically"-adv-0]|TX|3399/13|
1207573812|MMI|5.18|DELIVER (veterinary product)|C0308779|[orch,phsu]|["DELIVER"-tx-15-"deliver"-verb-0]|TX|2647/7|
1207573812|MMI|5.18|Else|C3842296|[fndg]|["Else"-tx-7-"else"-adv-0]|TX|1697/4|
1207573812|MMI|5.18|Lupus erythematosus tumidus|C0406636|[dsyn]|["LET"-tx-1-"lets"-verb-0]|TX|45/4|
1207573812|MMI|5.18|Patient Visit|C1512346|[hlca]|["visit"-tx-25-"visit"-verb-0]|TX|3826/5|
1207573812|MMI|5.18|Visit|C0545082|[bhvr]|["Visit"-tx-25-"visit"-verb-0]|TX|3826/5|
1207573812|MMI|3.98|Fasting Status Indicator|C2985769|[fndg]|["FAST"-tx-2-"faster"-adj-0]|TX|1047/6|
1207573812|MMI|3.98|actress|C0684015|[prog]|["actress"-tx-1-"actresses"-noun-0]|TX|353/9|
1207573812|MMI|3.75|Upper body structure|C1268087|[bpoc]|["Upper body"-tx-10-"UPPER BODY"-noun-0]|TX|2008/10|
1207573812|MMI|3.68|Actor|C0335083|[prog]|["Actors"-tx-1-"actors"-noun-0]|TX|342/6|
1207573812|MMI|3.68|Billing|C2987582|[ocac]|["Billing"-tx-22-"billing"-noun-0]|TX|3489/7|
1207573812|MMI|3.68|Judge|C0221191|[prog]|["Judge"-tx-11-"judge"-noun-0]|TX|2272/5|
1207573812|MMI|3.64|Does turn (finding)|C0541749|[fndg]|["turned"-tx-24-"turned"-verb-0]|TX|3713/6|
1207573812|MMI|3.63|50%|C3842586|[fndg]|["50%"-tx-18-"50"-real_number-0]|TX|2895/2|
1207573812|MMI|3.63|<50|C3843766|[fndg]|["<50"-tx-18-"50"-real_number-0]|TX|2895/2|
1207573812|MMI|3.62|Palm of hand|C0817662|[blor]|["Palm of hand"-tx-1-"palm of hand"-noun-0]|TX|292/7,305/4|
1207573812|MMI|3.57|Body structure|C1268086|[anst]|["Body"-tx-10-"BODY"-noun-0]|TX|1945/4|
1207573812|MMI|3.57|Human body structure|C0460148|[anst]|["Body"-tx-10-"BODY"-noun-0]|TX|1945/4|
1207573812|MMI|3.56|Proline measurement|C0523852|[lbpr]|["PRO"-tx-3-"pro"-noun-0]|TX|1225/3|
1207573812|MMI|3.50|Cell Device Component|C1704653|[medd]|["Cell"-tx-6-"Cell"-noun-0]|TX|1511/4|
1207573812|MMI|3.50|Cells|C0007634|[cell]|["Cell"-tx-6-"Cell"-noun-0]|TX|1511/4|A11
1207573812|MMI|3.50|Entire cell|C1269647|[cell]|["Cell"-tx-6-"Cell"-noun-0]|TX|1511/4|
1207573812|MMI|3.50|History of present illness|C0262512|[orga]|["History, NOS"-tx-14-"HISTORY"-noun-0]|TX|2397/7|
1207573812|MMI|3.50|History of previous events|C2004062|[fndg]|["History"-tx-14-"HISTORY"-noun-0]|TX|2397/7|
1207573812|MMI|3.50|Medical History|C0262926|[fndg]|["History"-tx-14-"HISTORY"-noun-0]|TX|2397/7|
1207573812|MMI|3.50|Weighing patient|C1305866|[diap]|["body weight"-tx-11-"Bodyweight"-noun-0]|TX|2059/10|
1207573812|MMI|3.48|Above average intellect|C0423899|[fndg]|["Bright"-tx-1-"brightest"-adj-0]|TX|332/9|
1207573812|MMI|3.48|Back structure, excluding neck|C1995000|[blor]|["Back, NOS"-tx-10-"BACK"-adj-0]|TX|2002/4|
1207573812|MMI|3.48|Back structure, including back of neck|C0460009|[blor]|["Back"-tx-10-"BACK"-adj-0]|TX|2002/4|
1207573812|MMI|3.48|Memory observations|C0700327|[fndg]|["memory"-tx-4-"MEMORY"-noun-1]|TX|1262/6|
1207573812|MMI|3.42|Coffee Flavor|C1365948|[food]|["COFFEE"-tx-19-"coffee"-noun-0]|TX|2941/6|
1207573812|MMI|3.42|Electrical Current|C1705970|[npop]|["Current"-tx-23-"current"-adj-0]|TX|3677/7|
1207573812|MMI|3.42|Protective cup|C1533124|[medd]|["Cup"-tx-19-"cup"-noun-0]|TX|2934/3|
1207573812|MMI|3.40|Stella (Bacteria)|C0995242|[bact]|["Stella"-tx-1-"star"-noun-0]|TX|271/4|
968824596|MMI|39.76|Prescription procedure|C0033080|[hlca]|["Prescription"-tx-1-"Prescription"-noun-0,"Prescription"-tx-1-"prescription"-noun-0]|TX|[812/12],[839/12];711/12|N02.421.668.778
968824596|MMI|19.27|Thalomid|C0723668|[orch,phsu]|["Thalomid"-tx-1-"THALOMID"-noun-0]|TX|186/8|D02.241.223.805.810.800;D03.383.621.808.800;D03.438.513.750.750
968824596|MMI|17.80|Writing (occupation or discipline)|C0043266|[ocdi]|["write"-tx-1-"Write"-verb-0]|TX|806/5|L01.143.506.423.906
968824596|MMI|13.44|Patients|C0030705|[podg]|["*^patient"-tx-1-"Patient"-noun-0,"Patients"-tx-1-"Patients"-noun-0]|TX|608/7;418/8|M01.643
968824596|MMI|12.96|Secure - resin cement|C0659450|[bodm]|["secure"-tx-1-"secure"-adj-0]|TX|268/6|x.x.x.x
968824596|MMI|9.95|Health Personnel|C0018724|[prog]|["Providers, Healthcare"-tx-1-"healthcare providers"-noun-0]|TX|295/20|M01.526.485;N02.360
968824596|MMI|7.36|Account number:Identifier:Point in time:^Patient:Nominal|C2741673|[clna]|["Account #"-tx-1-"Account"-noun-0]|TX|[534/7],[864/7]|
968824596|MMI|6.83|History|C0019664|[ocdi]|["History"-tx-1-"history"-noun-0]|TX|724/7|K01.400
968824596|MMI|5.18|Medical Devices|C0025080|[medd]|["Medical Device"-tx-1-"medical device"-noun-0]|TX|219/14|E07
968824596|MMI|5.18|Write - language ability|C1576875|[fndg]|["Write"-tx-1-"Write"-verb-0]|TX|806/5|
968824596|MMI|5.18|Writing (function)|C2584304|[menp]|["Write"-tx-1-"Write"-verb-0]|TX|806/5|
968824596|MMI|3.68|History of present illness|C0262512|[orga]|["History, NOS"-tx-1-"history"-noun-0]|TX|724/7|
968824596|MMI|3.68|History of previous events|C2004062|[fndg]|["History"-tx-1-"history"-noun-0]|TX|724/7|
968824596|MMI|3.68|Medical History|C0262926|[fndg]|["History"-tx-1-"history"-noun-0]|TX|724/7|
968824596|MMI|3.68|Surgical construction|C0441513|[topp]|["Creation"-tx-1-"Creation"-noun-0]|TX|542/8|
968824596|MMI|3.68|corporation|C0683758|[orgt]|["Corporation"-tx-1-"Corporation"-noun-0]|TX|9/11|
968824596|MMI|3.50|Electrical Current|C1705970|[npop]|["Current"-tx-1-"current"-adj-0]|TX|733/7|
968824596|MMI|3.50|Revlimid|C1135145|[orch,phsu]|["Revlimid"-tx-1-"REVLIMID"-noun-0]|TX|153/8|
968824596|MMI|3.50|Secure feeling|C3146231|[menp]|["Secure"-tx-1-"secure"-adj-0]|TX|268/6|
968824596|MMI|3.47|3+ Answer to Question|C3838680|[fndg]|["3+"-tx-1-"3"-integer-0]|TX|128/1|
968824596|MMI|3.45|Abortion consent:Finding:Point in time:^Patient:Document|C2360836|[clna]|["Patient"-tx-1-"Patient"-noun-0]|TX|608/7|
968824596|MMI|3.45|Enrollment|C1516879|[hlca]|["Enrollment"-tx-1-"Enrollment"-noun-0]|TX|616/10|
968824596|MMI|3.45|Hysterectomy consent:Finding:Point in time:^Patient:Document|C2360838|[clna]|["Patient"-tx-1-"Patient"-noun-0]|TX|608/7|
968824596|MMI|3.45|Sterilization consent:Finding:Point in time:^Patient:Document|C2360840|[clna]|["Patient"-tx-1-"Patient"-noun-0]|TX|608/7|
968824596|MMI|3.45|enrollment - coverage|C3888021|[hlca]|["enrollment"-tx-1-"Enrollment"-noun-0]|TX|616/10|
938579580|MMI|19.34|Breast Feeding|C0006147|[orgf]|["Breastfeeding"-tx-1-"breastfeeding"-verb-0]|TX|242/13|F01.145.407.199;G07.203.650.220.500.500;G07.203.650.353.199;G07.203.650.593.185;G07.700.620.185
938579580|MMI|17.80|Sleep Apnea Syndromes|C0037315|[dsyn]|["Sleep apnoea"-tx-1-"sleep apnea"-noun-0]|TX|203/11|C08.618.085.852;C10.886.425.800.750
938579580|MMI|14.64|Diabetes Mellitus|C0011849|[dsyn]|["Diabetes"-tx-1-"diabetes"-noun-0]|TX|216/8|C18.452.394.750;C19.246
938579580|MMI|14.64|Learning|C0023185|[menp]|["learn"-tx-3-"Learn"-verb-0]|TX|667/5|F02.463.425;F02.784.629.529
938579580|MMI|14.64|Physicians|C0031831|[prog]|["doctors"-tx-2-"doctors"-noun-0]|TX|484/7|M01.526.485.810;N02.360.810
938579580|MMI|14.64|Telemedicine|C0162648|[hlca]|["Telemedicine"-tx-2-"telemedicine"-noun-0]|TX|340/12|H02.403.840;L01.178.847.652;N04.590.374.800
938579580|MMI|14.31|Medical service|C0199168|[hlca]|["Medical"-tx-3-"Medical"-adj-0,"Medical"-tx-3-"medical"-adj-0,"Medical"-tx-1-"Medical"-adj-0,"Medical"-tx-1-"medical"-adj-0]|TX|746/7;522/7;93/7;22/7|
938579580|MMI|13.26|Patients|C0030705|[podg]|["Patients"-tx-2-"patients"-noun-0,"Patients"-tx-1-"patients"-noun-0]|TX|474/8;168/8|M01.643
938579580|MMI|11.49|Hypertensive disease|C0020538|[dsyn]|["HYPERTENSION"-tx-1-"hypertension"-noun-0]|TX|227/12|C14.907.489
938579580|MMI|9.87|Marketing|C0024826|[ocac]|["Marketing"-tx-3-"marketing"-noun-0]|TX|808/9|J01.219.687
938579580|MMI|8.34|Respiration Disorders|C0035204|[dsyn]|["Respiratory disease"-tx-1-"respiratory disease"-noun-0]|TX|182/19|C08.618
938579580|MMI|7.40|professional occupation status|C0679924|[prog]|["professionals"-tx-3-"professionals"-noun-0,"professionals"-tx-1-"professionals"-noun-0]|TX|530/13;30/13|
938579580|MMI|7.04|Company (organization)|C0683757|[mnob,orgt]|["Company"-tx-3-"Company"-noun-0,"Company"-tx-1-"Company"-noun-0]|TX|754/7;101/7|
938579580|MMI|5.18|Diabetes|C0011847|[dsyn]|["Diabetes"-tx-1-"diabetes"-noun-0]|TX|216/8|
938579580|MMI|5.18|Empowered|C0562342|[menp]|["Enabled"-tx-2-"enabled"-verb-0]|TX|357/7|
938579580|MMI|5.18|Hypertension Adverse Event|C1963138|[fndg]|["Hypertension"-tx-1-"hypertension"-noun-0]|TX|227/12|
938579580|MMI|5.18|Respiratory Tract Diseases|C0035242|[dsyn]|["Respiratory disease"-tx-1-"respiratory disease"-noun-0]|TX|182/19|C08
938579580|MMI|5.18|SLEEP APNEA (device)|C3496180|[medd]|["SLEEP APNEA"-tx-1-"sleep apnea"-noun-0]|TX|203/11|
938579580|MMI|3.75|Medical consultation|C3826021|[ocac]|["Medical consultation"-tx-3-"medical consultation"-noun-0]|TX|633/20|
938579580|MMI|3.57|General medical service|C3812897|[hlca]|["General"-tx-1-"general"-adj-0]|TX|259/7|
938579580|MMI|3.57|Home care aspects|C0994454|[hlca]|["home care"-tx-1-"homecare"-noun-0]|TX|267/8|
938579580|MMI|3.57|Home care of patient|C0204977|[hlca]|["Home Care"-tx-1-"homecare"-noun-0]|TX|267/8|
938579580|MMI|3.56|Patient access|C3841939|[fndg]|["Patient access"-tx-3-"access patients"-noun-0]|TX|551/6,561/8|
938579580|MMI|3.56|Feedback - evaluative response process|C2911691|[menp]|["Feedback"-tx-3-"feedback"-noun-0]|TX|856/8|
938579580|MMI|3.55|Administration of digitalis|C2919279|[hlca]|["Digitalization"-tx-2-"digitalization"-noun-0]|TX|369/14|
938579580|MMI|3.46|Medical Devices|C0025080|[medd]|["Medical Device"-tx-2-"medical device"-noun-0]|TX|321/14|E07
938579580|MMI|3.43|Services|C0557854|[ocac]|["Service"-tx-1-"service"-noun-0]|TX|160/7|
1117999529|AA|EMS|ER24 Emergency Medical Services|1|3|7|31|225:3
1117999529|MMI|68.40|Panic|C0030318|[fndg]|["Panic"-tx-1-"panic"-noun-0]|TX|[51/5],[103/5],[151/5],[289/5],[392/5]|F01.470.361.585
1117999529|MMI|22.36|Running (physical activity)|C0035953|[dora]|["Running"-tx-1-"running"-noun-0]|TX|1082/7|G11.427.590.530.568.610;G11.427.590.530.698.277.750;I03.350.750;I03.450.642.845.610
1117999529|MMI|19.77|Emergency medical service|C0013961|[hlca]|["Emergency medical service"-tx-1-"Emergency Medical Services"-noun-0,"Emergency services"-tx-1-"emergency services"-noun-0]|TX|197/26;861/9,880/8|N02.421.297
1117999529|MMI|16.14|Precipitating Factors|C0032930|[clna]|["Trigger"-tx-1-"triggered"-verb-0]|TX|444/9|N05.715.350.200.650;N06.850.490.625.500
1117999529|MMI|14.64|Emergencies [Disease/Finding]|C2745965|[patf]|["Emergency"-tx-1-"emergency"-noun-0]|TX|122/9|C23.550.291.781;N06.230.100.083;N06.850.376
1117999529|MMI|13.22|Caregiver|C0085537|[prog]|["Care Givers"-tx-1-"care-givers"-noun-0]|TX|942/11|M01.085;M01.526.485.200;N02.360.200
1117999529|MMI|13.02|Positioning patient (procedure)|C1561964|[hlca]|["Positioning"-tx-1-"positioning"-adj-0]|TX|626/11|E02.760.670;N02.421.585.700
1117999529|MMI|12.89|Gray Platelet Syndrome|C0272302|[dsyn]|["GPS"-tx-1-"GPS"-noun-0]|TX|1078/3|C15.378.140.427;C16.320.099.417
1117999529|MMI|10.72|Disease Response|C1704632|[fndg]|["Response"-tx-1-"response"-noun-0]|TX|[180/8],[871/8],[1035/8]|
1117999529|MMI|10.72|Response (communication)|C2911692|[menp]|["Response"-tx-1-"response"-noun-0]|TX|[180/8],[871/8],[1035/8]|
1117999529|MMI|10.72|Response process|C0871261|[orga]|["Response"-tx-1-"response"-noun-0]|TX|[180/8],[871/8],[1035/8]|
1117999529|MMI|6.93|Anatomic Site|C1515974|[blor]|["Location"-tx-1-"location"-noun-0]|TX|[359/8],[753/8]|
1117999529|MMI|6.88|Decision|C0679006|[menp]|["Call"-tx-1-"call"-noun-0]|TX|[778/4],[1001/4]|
1117999529|MMI|6.88|Distress|C0231303|[menp]|["Distress"-tx-1-"distress"-noun-0]|TX|[769/8],[992/8]|
1117999529|MMI|6.88|Precursor B-cell lymphoblastic leukemia|C1292769|[neop]|["c all"-tx-1-"call"-noun-0]|TX|[778/4],[1001/4]|
1117999529|MMI|5.18|Container status - Identified|C1550043|[fndg]|["Identified"-tx-1-"identified"-verb-0]|TX|686/10|
1117999529|MMI|5.18|Enabling|C1171285|[menp]|["Enabling"-tx-1-"enabling"-verb-0]|TX|645/8|
1117999529|MMI|5.18|Reaching|C2584321|[orgf]|["Reach"-tx-1-"reach"-verb-0]|TX|534/5|
1117999529|MMI|3.75|medical care|C0496675|[fndg]|["Medical care"-tx-1-"medical care"-noun-0]|TX|934/12|
1117999529|MMI|3.69|Vocal system|C1284062|[bdsy]|["Vocal system"-tx-1-"voice system"-noun-0]|TX|40/5,64/6|
1117999529|MMI|3.68|Alert:Type:Point in time:^Patient:Nominal|C3669039|[clna]|["Alert"-tx-1-"alert"-noun-0]|TX|430/5|
1117999529|MMI|3.68|Consciousness clear|C0239110|[fndg]|["ALERT"-tx-1-"alert"-noun-0]|TX|430/5|
1117999529|MMI|3.63|Services|C0557854|[ocac]|["Services"-tx-1-"services"-noun-0]|TX|374/8|
1117999529|MMI|3.59|Does communicate|C0566001|[fndg]|["communicate"-tx-1-"communicate"-verb-0]|TX|893/11|
1117999529|MMI|3.59|Relative (related person)|C0080103|[famg]|["Relatives"-tx-1-"relatives"-noun-0]|TX|910/9|
